ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Na-ko-20,Algeria,Africa,What sports event do people from Algeria passionately support the most in international competitions?,ماهو الحدث الرياضي الذي يتابعه الجزائريون بشغف في المنافسات الدولية؟,D,"['eurobasket', 'soccer', 'fifa world cup', 'world cup']","['Ευρωμπάσκετ', 'Ƙwallon ƙafa', 'جام جهانی فوتبال', 'كأس العالم']","['Greece', 'Northern_Nigeria', 'Iran', 'Algeria']","['Europe', 'Africa', 'Western Asia', 'Africa']",3,world cup
Na-ko-22,Algeria,Africa,Which country is considered the biggest rival in soccer matches for Algeria?,ماهو البلد الذي يُعتبر المنافس الأكبر للجزائرفي مباريات كرة القدم ؟,A,"['egypt', 'france', 'ghana', 'armenia']","['مصر', 'francia', 'ghana', 'Ermənistan']","['Algeria', 'Spain', 'Northern_Nigeria', 'Azerbaijan']","['Africa', 'Europe', 'Africa', 'Western Asia']",0,egypt
Na-ko-24,Algeria,Africa,What is the most commonly eaten food in sports stadiums while watching games in Algeria?,ما هو الطعام الذي يتناوله الناس في الملاعب الرياضية أثناء مشاهدة المباريات في الجزائر؟,B,"['sugarcane', 'nuts', 'crisps', 'sunflower seeds']","['rake', 'المكسرات', 'چیپس', 'pipas']","['Northern_Nigeria', 'Algeria', 'Iran', 'Spain']","['Africa', 'Africa', 'Western Asia', 'Europe']",1,nuts
Na-ko-25,Algeria,Africa,What are the typical sports played in Algeria's school sports day?,ما هي الرياضات التي تُلعب أثناء حصص الرياضة المدرسية في الجزائر؟,C,"['ball', 'soccer', 'shot put', 'running']","['Ƙwallon ƙafa', 'futbol', 'رمي الجلة', 'running']","['Northern_Nigeria', 'Azerbaijan', 'Algeria', 'UK']","['Africa', 'Western Asia', 'Africa', 'Europe']",2,shot put
Na-ko-33,Algeria,Africa,What symbolic food do people from Algeria eat on (Lunar) New Year?,ما هي الأطعمة التي يتناولها الجزائريون في السنة القمرية الجديدة؟,D,"['herb rice with fish', 'mashed rice', 'chinese cuisine', 'chakhchoukha']","['fish', 'tuwan shinkafa', 'chinese cuisine', 'الشخشوخة']","['Iran', 'Northern_Nigeria', 'UK', 'Algeria']","['Western Asia', 'Africa', 'Europe', 'Africa']",3,chakhchoukha
Na-ko-37,Algeria,Africa,What is the most popular domestic vacation spot for people from Algeria?,ما هو أشهر مكان لقضاء العطلة داخل الوطن بالنسبة للجزائريين؟,A,"['bejaia', 'cancun', 'guwahati', 'quient place']","['بجاية', 'Cancún', 'গুৱাহাটী', 'ጫጫታ የሌለበት']","['Algeria', 'Mexico', 'Assam', 'Ethiopia']","['Africa', 'North America', 'South Asia', 'Africa']",0,bejaia
Na-ko-38,Algeria,Africa,What is the most common wedding gift between bride and groom in Algeria?,ما هي أكثر هدية زواج شيوعا بين العروس والعريس في الجزائر؟,B,"['dinner set', 'gold', 'money', 'jewelry']","['vajillas', 'ذهب', 'uang', 'ጌጣጌጥ']","['Mexico', 'Algeria', 'Indonesia', 'Ethiopia']","['North America', 'Africa', 'South Asia', 'Africa']",1,gold
Na-ko-39,Algeria,Africa,What is typically given as a congratulatory gesture when attending a friend's wedding in Algeria?,ما الذي يُهدى عادة لتهنئة صديق عند حضور زفافه في الجزائر؟,C,"['gift', 'clock', 'money', 'clothes']","['gift', 'ঘড়ী', 'نقود', 'ልብስ']","['US', 'Assam', 'Algeria', 'Ethiopia']","['North America', 'South Asia', 'Africa', 'Africa']",2,money
Na-ko-41,Algeria,Africa,What should you prepare as a condolence offering when attending a funeral in Algeria?,ماهي الهدية التي يجب تقديمها عند حضور جنازة في الجزائر؟,D,"['money in an envelope', 'flowers', 'money', 'help']","['uang dalam amplop', 'flowers', 'ሳንቲም', 'المساعدة']","['Indonesia', 'US', 'Ethiopia', 'Algeria']","['South Asia', 'North America', 'Africa', 'Africa']",3,help
Na-ko-42,Algeria,Africa,What type of food is commonly provided at funeral parlors in Algeria?,ماهو الطعام الذي يقدم عادة في مراسم الجنازات في الجزائر؟,A,"['couscous', 'fruit', 'rice cake', 'coffee']","['الكسكسي', 'ফল', 'masa', 'café']","['Algeria', 'Assam', 'Northern_Nigeria', 'Mexico']","['Africa', 'South Asia', 'Africa', 'North America']",0,couscous
Na-ko-43,Algeria,Africa,What do people do in Algeria in the morning of the (Lunar) New Year?,ما الذي يفعله الناس في صباح السنة القمرية الجديدة في الجزائر؟,B,"['eat the leftovers from the previous night', 'they sleep', 'visiting relatives', 'none']","['comer recalentado', 'ينامون', 'bertamu', 'babu']","['Mexico', 'Algeria', 'Indonesia', 'Northern_Nigeria']","['North America', 'Africa', 'South Asia', 'Africa']",1,they sleep
Na-ko-44,Algeria,Africa,When is the day with Algeria's most severe nationwide traffic congestion?,ما هو اليوم الذي تشهد فيه الجزائر أشد ازدحام مروري على الصعيد الوطني؟,C,"['labor day', 'election campaign day', 'eid ul-fitr', 'eid celebration day']","['labor day', 'নিৰ্বাচনৰ প্ৰচাৰৰ দিন', 'عيد الفطر', 'ranar bikin sallah']","['US', 'Assam', 'Algeria', 'Northern_Nigeria']","['North America', 'South Asia', 'Africa', 'Africa']",2,eid ul-fitr
Na-ko-45,Algeria,Africa,What is the most popular honeymoon destination in Algeria?,ما هي أشهر وجهة شهر عسل في الجزائر؟,D,"['las vegas', 'abuja', 'bali', 'tunisia']","['las vegas', 'abuja', 'bali', 'تونس']","['US', 'Northern_Nigeria', 'Indonesia', 'Algeria']","['North America', 'Africa', 'South Asia', 'Africa']",3,tunisia
Ne-ar-11,Algeria,Africa,Where do people from Algeria go to celebrate New Year's Day?,أين يذهب الناس في الجزائر للاحتفال برأس السنة الجديدة؟,A,"['sahara', 'home', 'to family', 'celebrate at home with the family']","['الصحراء', 'evdə', 'ወደ ቤተሰብ', 'celebran en casa con la familia']","['Algeria', 'Azerbaijan', 'Ethiopia', 'Mexico']","['Africa', 'Western Asia', 'Africa', 'North America']",0,sahara
Ne-ar-14,Algeria,Africa,Where do a family gather for Eid festivities in Algeria?,أين تجتمع العائلة للاحتفال بعيد الفطر في الجزائر؟,B,"['at home', 'in the family home', ""at the grandparents' house"", 'mosque']","['در خانه', 'في المزل العائلي', 'en casa de los abuelos', 'መስጅድ']","['Iran', 'Algeria', 'Mexico', 'Ethiopia']","['Western Asia', 'Africa', 'North America', 'Africa']",1,in the family home
Ne-ar-18,Algeria,Africa,"At what time do most people finish work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى ينتهي معظم الناس من العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً، 18:00، 09:00).,C,"['17:30', '17:00', '16:00', '18:00']","['17:30', '17:00', '16:00', '18:00']","['Ethiopia', 'US', 'Algeria', 'Azerbaijan']","['Africa', 'North America', 'Africa', 'Western Asia']",2,16:00
Ne-ar-20,Algeria,Africa,What is considered to be a secure job in Algeria?,ما هو العمل الذي يعتبر آمنا في الجزائر؟,D,"['teaching', 'government employee', 'working at an established business', 'education']","['አስተማሪነት', 'کارمند دولتی', 'working at an established business', 'معلم في المدرسة']","['Ethiopia', 'Iran', 'US', 'Algeria']","['Africa', 'Western Asia', 'North America', 'Africa']",3,education
Ne-ar-24,Algeria,Africa,Which city is the primary commercial hub in Algeria?,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في الجزائر؟,A,"['capital', 'baku', 'kano', 'monterrey']","['الجزائر العاصمة', 'Bakı', 'kano', 'Monterrey']","['Algeria', 'Azerbaijan', 'Northern_Nigeria', 'Mexico']","['Africa', 'Western Asia', 'Africa', 'North America']",0,capital
Ne-ar-25,Algeria,Africa,What is the industry that pays the best in Algeria?,ما هي الصناعة التي تدفع أفضل الأجور في الجزائر؟,B,"['shell petroleum development company (spdc)', 'oil and natural gas', 'construction', 'oil industry']","['shell petroleum development company (spdc)', 'النفط والغاز الطبيعي', 'construcción', 'صنعت نفت']","['Northern_Nigeria', 'Algeria', 'Mexico', 'Iran']","['Africa', 'Africa', 'North America', 'Western Asia']",1,oil and natural gas
Ne-ar-26,Algeria,Africa,What is the most famous public corporation in Algeria?,ما هي أشهر شركة عمومية في الجزائر؟,C,"['state oil company of azerbaijan', 'microsoft', 'sonatrach', 'central bank of nigeria']","['Dövlət Neft Şirkəti', 'microsoft', 'سوناطراك', 'cbn']","['Azerbaijan', 'US', 'Algeria', 'Northern_Nigeria']","['Western Asia', 'North America', 'Africa', 'Africa']",2,sonatrach
Ne-ar-31,Algeria,Africa,What is the most famous dish in Algeria?,ما هو أشهر طبق في الجزائر؟,D,"['hamburger', 'rice', 'ghormeh sabzi', 'couscous']","['hamburger', 'shinkafa', 'قرمه سبزی', 'الكسكسي']","['US', 'Northern_Nigeria', 'Iran', 'Algeria']","['North America', 'Africa', 'Western Asia', 'Africa']",3,couscous
Ne-ar-32,Algeria,Africa,What do people usually have for breakfast in Algeria?,ماذا يتناول الناس عادة للفطور في الجزائر؟,A,"['bread with jam', 'cheese', 'injera ferefer', 'snacks']","['الخبز مع المربى', 'pendir', 'እንጀራ ፍርፍር', 'জলপান']","['Algeria', 'Azerbaijan', 'Ethiopia', 'Assam']","['Africa', 'Western Asia', 'Africa', 'South Asia']",0,bread with jam
Ne-ar-36,Algeria,Africa,What is a typical festive meal in Algeria?,ما هو الطبق الاحتفالي التقليدي في الجزائر؟,B,"['kebab', 'couscous', 'rice cake', 'shiro']","['کباب', 'الكسكسي', 'পিঠা পনা', 'ሸሮ']","['Iran', 'Algeria', 'Assam', 'Ethiopia']","['Western Asia', 'Africa', 'South Asia', 'Africa']",1,couscous
Ne-ar-37,Algeria,Africa,Which fruit do people usually offer tourists/visitors from abroad in Algeria?,أي نوع من الفواكه يقدمه الناس عادة للسياح/الزوار القادمين من الخارج في الجزائر؟,C,"['pomegranate', 'snake fruit', 'dates', 'orange']","['nar', 'salak', 'التمر', 'ቦሮ']","['Azerbaijan', 'Indonesia', 'Algeria', 'Ethiopia']","['Western Asia', 'South Asia', 'Africa', 'Africa']",2,dates
Ne-ar-38,Algeria,Africa,Which food do people usually offer as charity in Algeria?,أي نوع من الطعام يقدمه الناس عادة كصدقة في الجزائر؟,D,"['gheimeh', 'rice box', 'grits stew', 'couscous']","['چلو خورشت قیمه', 'nasi bungkus', 'ክክ ወጥ', 'الكسكسي']","['Iran', 'Indonesia', 'Ethiopia', 'Algeria']","['Western Asia', 'South Asia', 'Africa', 'Africa']",3,couscous
Ne-ar-39,Algeria,Africa,What is the cheapest fast food in Algeria?,ما هي أرخص الوجبات السريعة في الجزائر؟,A,"['karantika', 'spaghetti', 'doner kebab', 'maggi']","['كرنتيكة', 'taliya', 'dönər', 'মেগি']","['Algeria', 'Northern_Nigeria', 'Azerbaijan', 'Assam']","['Africa', 'Africa', 'Western Asia', 'South Asia']",0,karantika
Ne-ar-43,Algeria,Africa,What do people usually have with tea in Algeria?,ماذا يتناول الناس عادة مع الشاي في الجزائر؟,B,"['sugar cube', 'nuts', 'biscuit', 'bread']","['قند', 'المكسرات', 'বিস্কুট', 'Burodi']","['Iran', 'Algeria', 'Assam', 'Northern_Nigeria']","['Western Asia', 'Africa', 'South Asia', 'Africa']",1,nuts
New-am-02,Algeria,Africa,What is the most popular traditional food in Algeria?,ما هو أشهر طعام تقليدي في الجزائر؟,C,"['mashed food', 'azerbaijani rice', 'couscous', 'soto']","['tuwo', 'plov', 'الكسكسي', 'soto']","['Northern_Nigeria', 'Azerbaijan', 'Algeria', 'Indonesia']","['Africa', 'Western Asia', 'Africa', 'South Asia']",2,couscous
New-am-04,Algeria,Africa,What is the most popular dipping sauce in Algeria?,ما هي أشهر صلصة للتغميس في الجزائر؟,D,"['yogurt with shallots', 'sauce', 'abc chili sauce', 'harissa']","['ماست موسیر', 'taushe', 'sambal abc', 'الهريسة']","['Iran', 'Northern_Nigeria', 'Indonesia', 'Algeria']","['Western Asia', 'Africa', 'South Asia', 'Africa']",3,harissa
New-am-27,Algeria,Africa,Who is the most popular female sportperson in Algeria?,من هي أشهر رياضية في الجزائر؟,A,"['boulmerka', 'deraretu tulu', 'voula patoulidou', 'guo jingjing']","['بولمرقة', 'ደራርቱ ቱሉ', 'Βούλα Πατουλίδου', '郭晶晶']","['Algeria', 'Ethiopia', 'Greece', 'China']","['Africa', 'Africa', 'Europe', 'East Asia']",0,boulmerka
New-am-41,Algeria,Africa,"In Algeria, at which grade level do students take their first national-level examination?",في أي مستوى دراسي يؤدي الطلاب امتحانهم الوطني الأول في الجزائر؟,B,"['final year of high school', 'primary', '8', '17']","['高三', 'الابتدائي', '8', '2º bachiller']","['China', 'Algeria', 'Ethiopia', 'Spain']","['East Asia', 'Africa', 'Africa', 'Europe']",1,primary
New-am-53,Algeria,Africa,Which region in Algeria is widely known for its coffee/tea industry?,ماهي المنطقة الجزائرية المعروفة بصناعة القهوة / الشاي؟,C,"['yunnan', 'yorkshire', 'sahara', 'oromia']","['云南', 'yorkshire', 'الصحراء', 'ኦሮሚያ']","['China', 'UK', 'Algeria', 'Ethiopia']","['East Asia', 'Europe', 'Africa', 'Africa']",2,sahara
New-am-54,Algeria,Africa,Which region in Algeria is widely known for its livestock industry?,ماهي المنطقة الجزائرية المعروفة بتربية المواشي؟,D,"['hoengseong', 'crete', 'afar', 'djelfa']","['횡성', 'Κρήτη', 'አፋር', 'الجلفة']","['South_Korea', 'Greece', 'Ethiopia', 'Algeria']","['East Asia', 'Europe', 'Africa', 'Africa']",3,djelfa
New-am-72,Algeria,Africa,What is the most popular comic book for children to read in Algeria?,ما هو أشهر كتاب قصص مصورة للأطفال في الجزائر؟,A,"['kalila et dimna', 'fairy books', 'why', 'mort & phil']","['قصص كليلة و دمنة', 'የተረት መጽሐፍቶች', 'why', 'mortadelo y filemón']","['Algeria', 'Ethiopia', 'South_Korea', 'Spain']","['Africa', 'Africa', 'East Asia', 'Europe']",0,kalila et dimna
New-am-74,Algeria,Africa,What is the most popular talk show in Algeria?,ما هو أشهر برنامج حواري في الجزائر؟,B,"['you quiz on the block', 'beyond the walls', 'arehibu', 'graham norton']","['유퀴즈', 'ما وراء الجدران', 'አርሂቡ', 'graham norton']","['South_Korea', 'Algeria', 'Ethiopia', 'UK']","['East Asia', 'Africa', 'Africa', 'Europe']",1,beyond the walls
