ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Na-ko-08,Azerbaijan,Western Asia,What fruit do people from Azerbaijan often eat in the autumn season?,Azərbaycanlılar payız mövsümündə hansı meyvələri tez-tez yeyirlər?,D,"['banana', 'orange', 'apples', 'apple']","['الموز', 'پرتقال', 'μήλα', 'alma']","['Algeria', 'Iran', 'Greece', 'Azerbaijan']","['Africa', 'Western Asia', 'Europe', 'Western Asia']",3,apple
Na-ko-09,Azerbaijan,Western Asia,What side dish is the most commonly served on a dining table in Azerbaijan?,Azərbaycanda yemək masasında ən çox hansı qarnir xidmət edilir?,A,"['azerbaijani rice', 'salad', 'soup', 'potatoes']","['plov', 'السلطة', 'سوپ', 'patatas']","['Azerbaijan', 'Algeria', 'Iran', 'Spain']","['Western Asia', 'Africa', 'Western Asia', 'Europe']",0,azerbaijani rice
Na-ko-11,Azerbaijan,Western Asia,What do people from Azerbaijan eat while watching a soccer game?,Azərbaycanlılar futbol oyununa baxarkən nə yeyirlər?,B,"['burgers', 'crisps', 'nuts', 'seed']","['burgers', 'kartof çipsi', 'المكسرات', 'تخمه']","['UK', 'Azerbaijan', 'Algeria', 'Iran']","['Europe', 'Western Asia', 'Africa', 'Western Asia']",1,crisps
Na-ko-15,Azerbaijan,Western Asia,What is the representative nourishing food in Azerbaijan?,Azərbaycanda mövcud olan ən məşhur qidalandırıcı yemək hansıdır?,C,"['kebab', 'injera', 'azerbaijani rice', 'olive oil']","['کباب', 'እንጀራ', 'plov', 'ελαιόλαδο']","['Iran', 'Ethiopia', 'Azerbaijan', 'Greece']","['Western Asia', 'Africa', 'Western Asia', 'Europe']",2,azerbaijani rice
Na-ko-16,Azerbaijan,Western Asia,Who is the most famous soccer player in Azerbaijan?,Azərbaycanda ən məşhur futbolçu kimdir?,D,"['ali daei', 'abubeker nassir', 'iniesta', 'mahir emreli']","['علي دايي', 'አቡበከር ናስር', 'iniesta', 'Mahir Əmrəli']","['Iran', 'Ethiopia', 'Spain', 'Azerbaijan']","['Western Asia', 'Africa', 'Europe', 'Western Asia']",3,mahir emreli
Na-ko-20,Azerbaijan,Western Asia,What sports event do people from Azerbaijan passionately support the most in international competitions?,Azərbaycanlılar beynəlxalq yarışlarda ən çox hansı idman tədbirini həvəslə dəstəkləyirlər?,A,"['wrestling', 'soccer', 'fifa world cup', 'running']","['güləş', 'soccer', 'جام جهانی فوتبال', 'ሩጫ']","['Azerbaijan', 'UK', 'Iran', 'Ethiopia']","['Western Asia', 'Europe', 'Western Asia', 'Africa']",0,wrestling
Na-ko-22,Azerbaijan,Western Asia,Which country is considered the biggest rival in soccer matches for Azerbaijan?,Hansı ölkə Azərbaycan üçün futbol matçlarında ən böyük rəqib hesab edilir?,B,"['korea', 'armenia', 'ghana', 'turkey']","['کره', 'Ermənistan', 'ghana', 'Τουρκία']","['Iran', 'Azerbaijan', 'Northern_Nigeria', 'Greece']","['Western Asia', 'Western Asia', 'Africa', 'Europe']",1,armenia
Na-ko-33,Azerbaijan,Western Asia,What symbolic food do people from Azerbaijan eat on (Lunar) New Year?,Azərbaycanlılar (Ay) Yeni İlində hansı simvolik yemək yeyirlər?,C,"['mashed rice', 'herb rice with fish', 'azerbaijani rice', 'grapes']","['tuwan shinkafa', 'fish', 'plov', 'uvas']","['Northern_Nigeria', 'Iran', 'Azerbaijan', 'Spain']","['Africa', 'Western Asia', 'Western Asia', 'Europe']",2,azerbaijani rice
Na-ko-37,Azerbaijan,Western Asia,What is the most popular domestic vacation spot for people from Azerbaijan?,Azərbaycanlılar üçün ən populyar yerli istirahət məkanı haradır?,D,"['kish island', 'cornwall', 'yankari game reserve', 'guba']","['جزیره کیش', 'cornwall', 'yankari game reserve', 'Quba']","['Iran', 'UK', 'Northern_Nigeria', 'Azerbaijan']","['Western Asia', 'Europe', 'Africa', 'Western Asia']",3,guba
Na-ko-38,Azerbaijan,Western Asia,What is the most common wedding gift between bride and groom in Azerbaijan?,Azərbaycanda bəy və gəlin arasında ən çox verilən toy hədiyyəsi nədir?,A,"['gold jewelry', 'dinner set', 'gold', 'gold coin']","['qızıl zinyət əşyaları', 'vajillas', 'ذهب', 'سکه ی طلا']","['Azerbaijan', 'Mexico', 'Algeria', 'Iran']","['Western Asia', 'North America', 'Africa', 'Western Asia']",0,gold jewelry
Na-ko-41,Azerbaijan,Western Asia,What should you prepare as a condolence offering when attending a funeral in Azerbaijan?,Azərbaycanda dəfn mərasimində başsağlığı təqdimatı üçün nə hazırlamalısınız?,B,"['help', 'flower', 'bouquet', 'flowers']","['المساعدة', 'gül', 'دسته گل', 'flowers']","['Algeria', 'Azerbaijan', 'Iran', 'US']","['Africa', 'Western Asia', 'Western Asia', 'North America']",1,flower
Na-ko-42,Azerbaijan,Western Asia,What type of food is commonly provided at funeral parlors in Azerbaijan?,Azərbaycanda yas mərasimlərində hansı növ yeməklər verilir?,C,"['kebab', 'qolo', 'azerbaijani rice', 'coffee']","['کباب', 'ቆሎ', 'plov', 'café']","['Iran', 'Ethiopia', 'Azerbaijan', 'Mexico']","['Western Asia', 'Africa', 'Western Asia', 'North America']",2,azerbaijani rice
Na-ko-43,Azerbaijan,Western Asia,What do people do in Azerbaijan in the morning of the (Lunar) New Year?,(Ay) Yeni il səhəri Azərbaycanda insanlar nə edir?,D,"['visiting each other', 'sleep late', 'slaughtered of chicken', 'house cleaning']","['دید و بازدید', 'sleep late', 'ዶሮ ይታረዳል', 'evi yığışdırıllar']","['Iran', 'US', 'Ethiopia', 'Azerbaijan']","['Western Asia', 'North America', 'Africa', 'Western Asia']",3,house cleaning
Na-ko-44,Azerbaijan,Western Asia,When is the day with Azerbaijan's most severe nationwide traffic congestion?,Azərbaycanda ən ciddi ümummilli nəqliyyat sıxlığının olduğu gün nə vaxtdır?,A,"['novruz', 'before nowruz', 'eid celebration day', 'monday']","['novruz bayramı', 'پیش از نوروز', 'ranar bikin sallah', 'lunes']","['Azerbaijan', 'Iran', 'Northern_Nigeria', 'Mexico']","['Western Asia', 'Western Asia', 'Africa', 'North America']",0,novruz
Na-ko-45,Azerbaijan,Western Asia,What is the most popular honeymoon destination in Azerbaijan?,Azərbaycanda bal ayı üçün ən populyar məkan hansıdır?,B,"['abuja', 'qabala', 'las vegas', 'kish island']","['abuja', 'Qəbələ', 'las vegas', 'جزیره کیش']","['Northern_Nigeria', 'Azerbaijan', 'US', 'Iran']","['Africa', 'Western Asia', 'North America', 'Western Asia']",1,qabala
Ne-ar-05,Azerbaijan,Western Asia,What is the most important national holiday in Azerbaijan?,Azərbaycanda ən önəmli milli bayram hansıdır?,C,"['christmas holiday', 'independence day', 'novruz', 'new year']","['বৰদিনৰ বন্ধ', 'عيد الاستقلال', 'Novruz bayramı', 'سال نو']","['Assam', 'Algeria', 'Azerbaijan', 'Iran']","['South Asia', 'Africa', 'Western Asia', 'Western Asia']",2,novruz
Ne-ar-06,Azerbaijan,Western Asia,What do people from Azerbaijan eat in Ramadan?,Azərbaycanlılar Ramazan ayında nə yeyirlər?,D,"['potage', 'bourak', 'takjil', 'dates']","['آش', 'البوراك', 'tajil', 'xurma']","['Iran', 'Algeria', 'Indonesia', 'Azerbaijan']","['Western Asia', 'Africa', 'South Asia', 'Western Asia']",3,dates
Ne-ar-09,Azerbaijan,Western Asia,What do people from Azerbaijan eat in Eid ul Fitr?,Azərbaycanda insanlar Ramazan bayramında nə yeyirlər?,A,"['azerbaijani rice', 'sweets', 'meat cuts', 'potage']","['plov', 'মিঠাই', 'ቁርጥ', 'آش']","['Azerbaijan', 'Assam', 'Ethiopia', 'Iran']","['Western Asia', 'South Asia', 'Africa', 'Western Asia']",0,azerbaijani rice
Ne-ar-10,Azerbaijan,Western Asia,What do people from Azerbaijan eat in Eid ul Adha?,Azərbaycanda insanlar Qurban bayramında nə yeyirlər?,B,"['kebab', 'sacrificial meat', 'ketupat', 'meat cuts']","['کباب', 'qurban əti ilə qovurma', 'ketupat', 'ቁርጥ']","['Iran', 'Azerbaijan', 'Indonesia', 'Ethiopia']","['Western Asia', 'Western Asia', 'South Asia', 'Africa']",1,sacrificial meat
Ne-ar-14,Azerbaijan,Western Asia,Where do a family gather for Eid festivities in Azerbaijan?,Azərbaycanda Ramazan bayramı münasibəti ilə ailə harada toplaşır?,C,"['grandparents house', 'in the mosque', 'home', 'at home']","['gidan kakanni', 'মছজিদ ত', 'evdə', 'در خانه']","['Northern_Nigeria', 'Assam', 'Azerbaijan', 'Iran']","['Africa', 'South Asia', 'Western Asia', 'Western Asia']",2,home
Ne-ar-20,Azerbaijan,Western Asia,What is considered to be a secure job in Azerbaijan?,Azərbaycanda hansı iş təhlükəsiz hesab olunur?,D,"['government employee', 'farming', 'civil servant', 'teaching']","['کارمند دولتی', 'noma', 'pegawai negeri sipil', 'müəllimlik']","['Iran', 'Northern_Nigeria', 'Indonesia', 'Azerbaijan']","['Western Asia', 'Africa', 'South Asia', 'Western Asia']",3,teaching
Ne-ar-24,Azerbaijan,Western Asia,Which city is the primary commercial hub in Azerbaijan?,Azərbaycanda əsas ticarət mərkəzi hansı şəhərdir?,A,"['baku', 'athens', 'shanghai', 'tehran']","['Bakı', 'Αθήνα', '上海', 'تهران']","['Azerbaijan', 'Greece', 'China', 'Iran']","['Western Asia', 'Europe', 'East Asia', 'Western Asia']",0,baku
Ne-ar-25,Azerbaijan,Western Asia,What is the industry that pays the best in Azerbaijan?,Azərbaycanda ən yaxşı maaş verən sənaye sahəsi hansıdır?,B,"['oil industry', 'oil and gas', 'technology', 'lawyer']","['صنعت نفت', 'neft və qaz', 'tecnología', '律师']","['Iran', 'Azerbaijan', 'Spain', 'China']","['Western Asia', 'Western Asia', 'Europe', 'East Asia']",1,oil and gas
Ne-ar-26,Azerbaijan,Western Asia,What is the most famous public corporation in Azerbaijan?,Azərbaycanda ən məşhur dövlət korporasiyası hansıdır?,C,"['alibaba', 'bbc', 'state oil company of azerbaijan', 'oil company']","['阿里巴巴', 'bbc', 'Dövlət Neft Şirkəti', 'شرکت نفت']","['China', 'UK', 'Azerbaijan', 'Iran']","['East Asia', 'Europe', 'Western Asia', 'Western Asia']",2,state oil company of azerbaijan
Ne-ar-31,Azerbaijan,Western Asia,What is the most famous dish in Azerbaijan?,Azərbaycanın ən məşhur yeməyi hansıdır?,D,"['kimchi', 'ghormeh sabzi', 'pastitsio', 'azerbaijani rice']","['김치', 'قرمه سبزی', 'παστίτσιο', 'plov']","['South_Korea', 'Iran', 'Greece', 'Azerbaijan']","['East Asia', 'Western Asia', 'Europe', 'Western Asia']",3,azerbaijani rice
Ne-ar-32,Azerbaijan,Western Asia,What do people usually have for breakfast in Azerbaijan?,Azərbaycanda insanlar adətən səhər yeməyində nə yeyirlər?,A,"['cheese', 'coffee', 'bread', 'rice']","['pendir', 'café', 'نان', '밥']","['Azerbaijan', 'Spain', 'Iran', 'South_Korea']","['Western Asia', 'Europe', 'Western Asia', 'East Asia']",0,cheese
Ne-ar-36,Azerbaijan,Western Asia,What is a typical festive meal in Azerbaijan?,Azərbaycanda tipik bayram yeməyi nədir?,B,"['turkey and the trimmings', 'azerbaijani rice', 'kebab', 'dak-kkochi']","['turkey and the trimmings', 'plov', 'کباب', '닭꼬치']","['UK', 'Azerbaijan', 'Iran', 'South_Korea']","['Europe', 'Western Asia', 'Western Asia', 'East Asia']",1,azerbaijani rice
Ne-ar-37,Azerbaijan,Western Asia,Which fruit do people usually offer tourists/visitors from abroad in Azerbaijan?,Azərbaycanda insanlar ədətən xaricdən gələn turistlərə/qonaqlara hansı meyvəni təklif edirlər?,C,"['mango', 'green plum', 'pomegranate', 'apple']","['mango', 'گوجه سبز', 'nar', '苹果']","['Mexico', 'Iran', 'Azerbaijan', 'China']","['North America', 'Western Asia', 'Western Asia', 'East Asia']",2,pomegranate
Ne-ar-38,Azerbaijan,Western Asia,Which food do people usually offer as charity in Azerbaijan?,Azərbaycanda insanlar adətən hansı yeməyi sədəqə kimi verirlər?,D,"['gheimeh', 'canned soup', 'instant noodles', 'halva']","['چلو خورشت قیمه', 'canned soup', '方便面', 'halva']","['Iran', 'US', 'China', 'Azerbaijan']","['Western Asia', 'North America', 'East Asia', 'Western Asia']",3,halva
Ne-ar-39,Azerbaijan,Western Asia,What is the cheapest fast food in Azerbaijan?,Azərbaycanda ən ucuz fast fud hansıdır?,A,"['doner kebab', 'tacos', 'hamburger', 'falafel']","['dönər', 'tacos', '햄버거', 'فلافل']","['Azerbaijan', 'Mexico', 'South_Korea', 'Iran']","['Western Asia', 'North America', 'East Asia', 'Western Asia']",0,doner kebab
Ne-ar-43,Azerbaijan,Western Asia,What do people usually have with tea in Azerbaijan?,Azərbaycanda insanlar adətən çayla nə içirlər?,B,"['rice cake', 'sweets', 'sugar', 'sugar cube']","['떡', 'şirniyyat', 'sugar', 'قند']","['South_Korea', 'Azerbaijan', 'US', 'Iran']","['East Asia', 'Western Asia', 'North America', 'Western Asia']",1,sweets
Ne-ar-44,Azerbaijan,Western Asia,What do people have with coffee in Azerbaijan?,Azərbaycanda insanlar kofe ilə nə içirlər?,C,"['biscuit', 'cake', 'sweets', 'sugar cube']","['বিস্কুট', '蛋糕', 'şirniyyat', 'قند']","['Assam', 'China', 'Azerbaijan', 'Iran']","['South Asia', 'East Asia', 'Western Asia', 'Western Asia']",2,sweets
New-am-02,Azerbaijan,Western Asia,What is the most popular traditional food in Azerbaijan?,Azərbaycanda ən məşhur ənənəvi yemək hansıdır?,D,"['dumplings', 'ghormeh sabzi', 'soto', 'azerbaijani rice']","['饺子', 'قرمه سبزی', 'soto', 'plov']","['China', 'Iran', 'Indonesia', 'Azerbaijan']","['East Asia', 'Western Asia', 'South Asia', 'Western Asia']",3,azerbaijani rice
New-am-04,Azerbaijan,Western Asia,What is the most popular dipping sauce in Azerbaijan?,Azərbaycanda ən məşhur batırma sousu hansıdır?,A,"['qatiq', 'soy sauce', 'mint chutney', 'yogurt with shallots']","['Qatıq', '간장', 'পুদিনা চাটনি', 'ماست موسیر']","['Azerbaijan', 'South_Korea', 'Assam', 'Iran']","['Western Asia', 'East Asia', 'South Asia', 'Western Asia']",0,qatiq
New-am-15,Azerbaijan,Western Asia,What food is usually prepared when mothers give birth in Azerbaijan?,Azərbaycanda uşaq doğulanda adətən hansı yeməklər bişirilir?,B,"['ginger tea', 'dairy dessert', 'miyuk guk', 'halva pudding']","['teh jahe', 'südlü şirniyyatlar', '미역국', 'کاچی']","['Indonesia', 'Azerbaijan', 'South_Korea', 'Iran']","['South Asia', 'Western Asia', 'East Asia', 'Western Asia']",1,dairy dessert
New-am-27,Azerbaijan,Western Asia,Who is the most popular female sportperson in Azerbaijan?,Azərbaycanda ən məşhur qadın idmançı kimdir?,C,"['ana guevara', 'voula patoulidou', 'zemfira meftahətdinova', 'elnaz rokabi']","['Ana Guevara', 'Βούλα Πατουλίδου', 'Zemfira Meftahətdinova', 'الناز رکابی']","['Mexico', 'Greece', 'Azerbaijan', 'Iran']","['North America', 'Europe', 'Western Asia', 'Western Asia']",2,zemfira meftahətdinova
New-am-41,Azerbaijan,Western Asia,"In Azerbaijan, at which grade level do students take their first national-level examination?",Azərbaycanda şagirdlər ilk dövlət səviyyəli imtahanı neçənci sinifdə verirlər?,D,"['11th', 'year 5', 'third grade of high school', 'ninth grade']","['11th', 'پنجم دبستان', 'τρίτη λυκείου', '9-cu sinifdə']","['US', 'Iran', 'Greece', 'Azerbaijan']","['North America', 'Western Asia', 'Europe', 'Western Asia']",3,ninth grade
New-am-53,Azerbaijan,Western Asia,Which region in Azerbaijan is widely known for its coffee/tea industry?,Azərbaycanda hansı bölgə kofe/çay sənayesi ilə geniş tanınır?,A,"['lankaran', 'gilan', 'canary islands', 'veracruz']","['Lənkəran', 'گیلان', 'canarias', 'Veracruz']","['Azerbaijan', 'Iran', 'Spain', 'Mexico']","['Western Asia', 'Western Asia', 'Europe', 'North America']",0,lankaran
New-am-54,Azerbaijan,Western Asia,Which region in Azerbaijan is widely known for its livestock industry?,Azərbaycanda hansı bölgə mal-qara sənayesi ilə geniş tanınır?,B,"['MW', 'guba', 'galicia', 'tabriz']","['MW', 'Quba', 'galicia', 'تبریز']","['US', 'Azerbaijan', 'Spain', 'Iran']","['North America', 'Western Asia', 'Europe', 'Western Asia']",1,guba
New-am-72,Azerbaijan,Western Asia,What is the most popular comic book for children to read in Azerbaijan?,Azərbaycanda uşaqların oxuması üçün ən populyar komiks hansıdır?,C,"['marvel', 'tintin', 'marvel comics', 'beano']","['Marvel', 'تن تن', 'Marvel', 'beano']","['Mexico', 'Iran', 'Azerbaijan', 'UK']","['North America', 'Western Asia', 'Western Asia', 'Europe']",2,marvel comics
New-am-74,Azerbaijan,Western Asia,What is the most popular talk show in Azerbaijan?,Azərbaycanda ən məşhur tok-şou hansıdır?,D,"['graham norton', '90 show', 'today show', 'ay zaur']","['graham norton', 'برنامه ۹۰', 'today show', 'Ay Zaur']","['UK', 'Iran', 'US', 'Azerbaijan']","['Europe', 'Western Asia', 'North America', 'Western Asia']",3,ay zaur
New-am-77,Azerbaijan,Western Asia,What is the most famous religious holiday in Azerbaijan?,Azərbaycanda ən məşhur dini bayram hansıdır?,A,"['ramadan feast', 'ashura', 'easter', ""sankardev's death anniversary""]","['ramazan', 'عاشورا', 'Πάσχα', 'শংক\u200bৰদেৱৰ তিথি']","['Azerbaijan', 'Iran', 'Greece', 'Assam']","['Western Asia', 'Western Asia', 'Europe', 'South Asia']",0,ramadan feast
New-am-81,Azerbaijan,Western Asia,"What is the busiest month for weddings in Azerbaijan? (Provide Arabic numerals (e.g., 1) only.)","Azərbaycanda evlilik mərasimlərinin ən yoğun olduğu ay hansıdır? (Yalnız ərəb rəqəmləri (məsələn, 1) göstərin.)",B,"['8', '5', '1', '9']","['8', '5', '1', '9']","['Greece', 'Azerbaijan', 'Iran', 'Indonesia']","['Europe', 'Western Asia', 'Western Asia', 'South Asia']",1,5
