ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Ki-pe-43,Indonesia,South Asia,What is the name of the popular bread in Indonesia?,Apa nama roti yang populer di Indonesia?,D,"['roti', 'baguette', 'big bread', 'sariroti']","['ৰুটি', 'barra de pan', 'ድፎ ዳቦ', 'sariroti']","['Assam', 'Spain', 'Ethiopia', 'Indonesia']","['South Asia', 'Europe', 'Africa', 'South Asia']",3,sariroti
Kik-in-05,Indonesia,South Asia,When is a pregnancy celebration or ceremony usually held in Indonesia?,Kapan biasanya perayaan atau upacara kehamilan diadakan di Indonesia?,A,"['1 week after giving birth', 'baby shower', 'five months', 'when the birth time arrives']","['1 minggu setelah melahirkan', 'baby shower', '৫ মাহত', 'የወሊድ ጊዜ ሲቀርብ']","['Indonesia', 'UK', 'Assam', 'Ethiopia']","['South Asia', 'Europe', 'South Asia', 'Africa']",0,1 week after giving birth
Kik-in-06,Indonesia,South Asia,What event is usually held before a wedding in Indonesia?,Acara apa yang biasanya diadakan sebelum pernikahan di Indonesia?,B,"['wearing a ring', 'sangjit', 'engagement', 'kamu']","['আঙুঠি পিন্ধোৱা', 'sangjit', 'αρραβώνας', 'kamu']","['Assam', 'Indonesia', 'Greece', 'Northern_Nigeria']","['South Asia', 'South Asia', 'Europe', 'Africa']",1,sangjit
Kik-in-07,Indonesia,South Asia,What is usually shared to the children during (Lunar) New Year in Indonesia?,Apa yang biasanya dibagikan kepada anak-anak selama Tahun Baru Imlek di Indonesia?,C,"['gift', 'gifts', 'angpau', 'candy']","['উপহাৰ', 'regalos', 'angpau', 'alawoyi']","['Assam', 'Spain', 'Indonesia', 'Northern_Nigeria']","['South Asia', 'Europe', 'South Asia', 'Africa']",2,angpau
Kik-in-08,Indonesia,South Asia,What activities are usually done days before Ramadan in Indonesia?,Apa saja kegiatan yang biasanya dilakukan beberapa hari sebelum Ramadan di Indonesia?,D,"['fasting', 'clean the house completely', 'shopping', '""sunnah"" fasting']","['fasting', 'ঘ\u200bৰ সম্পূৰ্নকৈ চাফা ক\u200bৰা', 'siyayya', 'puasa sunnah']","['UK', 'Assam', 'Northern_Nigeria', 'Indonesia']","['Europe', 'South Asia', 'Africa', 'South Asia']",3,"""sunnah"" fasting"
Kik-in-10,Indonesia,South Asia,What is the most popular tourist attraction for foreign visitors in Indonesia?,Apa objek wisata paling populer bagi wisatawan asing di Indonesia?,A,"['borobudur temple', 'majuli', 'kasbah', 'beaches']","['candi borobudur', 'মাজুলী', 'القصبة', 'playas']","['Indonesia', 'Assam', 'Algeria', 'Mexico']","['South Asia', 'South Asia', 'Africa', 'North America']",0,borobudur temple
Kik-in-11,Indonesia,South Asia,"What is the most popular religious sites (temple, church, etc.) for tourism in Indonesia?","Apa situs keagamaan (candi, gereja, dll.) yang paling populer untuk pariwisata di Indonesia?",B,"['St. Peters', 'borobudur', 'our mother of africa', 'kamakhya temple']","['St. Peters', 'borobudur', ""Notre Dame d'Afrique"", 'কামাখ্যা মন্দিৰ']","['US', 'Indonesia', 'Algeria', 'Assam']","['North America', 'South Asia', 'Africa', 'South Asia']",1,borobudur
Kik-in-15,Indonesia,South Asia,What clothes do women usually wear on graduation commencement ceremony in Indonesia?,Pakaian apa yang biasanya dikenakan oleh wanita pada upacara wisuda di Indonesia?,C,"['traditional dress', 'sador mekhela', 'kebaya', 'dress']","['የባህል ቀሚስ', 'চাদৰ মেখেলা', 'kebaya', 'vestido']","['Ethiopia', 'Assam', 'Indonesia', 'Mexico']","['Africa', 'South Asia', 'South Asia', 'North America']",2,kebaya
Kik-in-16,Indonesia,South Asia,What drink is commonly consumed in Indonesia when the weather is cold?,Minuman apa yang biasa dikonsumsi di Indonesia ketika cuaca dingin?,D,"['tea', 'liquor', 'hot coffee', 'warm tea']","['চাহ', 'አረቄ', 'hot coffee', 'teh hangat']","['Assam', 'Ethiopia', 'US', 'Indonesia']","['South Asia', 'Africa', 'North America', 'South Asia']",3,warm tea
Kik-in-35,Indonesia,South Asia,What sports were popular among people from Indonesia during the COVID-19 pandemic?,Olahraga apa yang populer di kalangan masyarakat Indonesia selama pandemi COVID-19?,A,"['cycling', 'games', 'soccer', 'ludo']","['bersepeda', 'Wasa', 'fútbol', 'লুডু']","['Indonesia', 'Northern_Nigeria', 'Mexico', 'Assam']","['South Asia', 'Africa', 'North America', 'South Asia']",0,cycling
Kik-in-36,Indonesia,South Asia,Who is the most popular soccer coach in Indonesia?,Siapa pelatih sepak bola paling populer di Indonesia?,B,"['salisu yusuff', 'shin tae-yong', 'gregg berhalter', 'sujesh boro']","['salisu yusuff', 'shin tae-yong', 'gregg berhalter', 'সুজেশ ব\u200bড়ো']","['Northern_Nigeria', 'Indonesia', 'US', 'Assam']","['Africa', 'South Asia', 'North America', 'South Asia']",1,shin tae-yong
Kik-in-37,Indonesia,South Asia,What soccer teams in Indonesia are famous for their intense rivalry? (e.g. ___ vs ___),Tim sepak bola mana di Indonesia yang terkenal karena persaingan sengit mereka? (misalnya ___ vs ___),C,"['oil india duliajan vs assam state electricity board', 'neftchi vs qarabag', 'persib vs persija', 'mc algiers vs usm algiers']","['অইল ইণ্ডিয়া দুলীয়াজান বনাম অসম ৰাজ্যিক বিদ্যুৎ পৰিষদ', 'Neftçi vs Qarabağ', 'persija jakarta vs persib bandung', 'مولودية العاصمة ضد اتحاد العاصمة']","['Assam', 'Azerbaijan', 'Indonesia', 'Algeria']","['South Asia', 'Western Asia', 'South Asia', 'Africa']",2,persib vs persija
Kik-in-38,Indonesia,South Asia,What are the names of soccer supporters in Indonesia who are famous for their intense rivalry? (e.g. ___ vs ___),Apa nama-nama pendukung sepak bola di Indonesia yang terkenal karena persaingan sengit mereka? (misalnya ___ vs ___),D,"['chnaoua against the listeners', 'vinay roy chamling', 'persepolis vs esteghlal', 'bobotoh vs jakmania']","['شناوة ضد المسمعية', 'ভীনীত ৰয় চামলিং', 'پرسپوليس در مقابل استقلال', 'bobotoh vs jakmania']","['Algeria', 'Assam', 'Iran', 'Indonesia']","['Africa', 'South Asia', 'Western Asia', 'South Asia']",3,bobotoh vs jakmania
Kik-in-45,Indonesia,South Asia,What sports field facilities are usually available at schools in Indonesia?,Fasilitas lapangan olahraga apa saja yang biasanya tersedia di sekolah-sekolah di Indonesia?,A,"['basketball', 'badminton', 'soccer', 'soccer field']","['bola basket', 'বেডমিন্টন', 'የእግር ኳስ ሜዳ', 'futbol meydançası']","['Indonesia', 'Assam', 'Ethiopia', 'Azerbaijan']","['South Asia', 'South Asia', 'Africa', 'Western Asia']",0,basketball
Na-ko-04,Indonesia,South Asia,What is the preferred hangover cure food for people from Indonesia?,Apa makanan penawar mabuk yang paling disukai oleh orang-orang Indonesia?,B,"['sour', 'salt', 'shiro fitfit', 'khash']","['টেঙা', 'garam', 'ሽሮ ፍትፍት', 'کله پاچه']","['Assam', 'Indonesia', 'Ethiopia', 'Iran']","['South Asia', 'South Asia', 'Africa', 'Western Asia']",1,salt
Na-ko-05,Indonesia,South Asia,What is the typical delivery food in Indonesia?,Apa makanan khas yang biasa diantar di Indonesia?,C,"['all types of', 'doner kebab', 'fried rice', 'rice']","['সকলো প্ৰকাৰৰ', 'dönər', 'nasi goreng', 'shinkafa']","['Assam', 'Azerbaijan', 'Indonesia', 'Northern_Nigeria']","['South Asia', 'Western Asia', 'South Asia', 'Africa']",2,fried rice
Na-ko-08,Indonesia,South Asia,What fruit do people from Indonesia often eat in the autumn season?,Buah apa yang sering dimakan oleh orang-orang Indonesia di musim gugur?,D,"['apple', 'orange', 'mango', 'duku']","['আপেল', 'پرتقال', 'mangoro', 'duku']","['Assam', 'Iran', 'Northern_Nigeria', 'Indonesia']","['South Asia', 'Western Asia', 'Africa', 'South Asia']",3,duku
Na-ko-09,Indonesia,South Asia,What side dish is the most commonly served on a dining table in Indonesia?,Lauk apa yang paling sering disajikan di meja makan di Indonesia?,A,"['fried tempeh', 'green vegetables', 'salad', 'pickle']","['tempe goreng', '青菜', 'σαλάτα', 'আচাৰ']","['Indonesia', 'China', 'Greece', 'Assam']","['South Asia', 'East Asia', 'Europe', 'South Asia']",0,fried tempeh
Na-ko-11,Indonesia,South Asia,What do people from Indonesia eat while watching a soccer game?,Apa yang biasanya dimakan orang Indonesia saat menonton pertandingan sepak bola?,B,"['potato chips', 'fritters', 'popcorn', 'tapas']","['薯片', 'gorengan', 'পপক\u200bৰ্ন', 'tapas']","['China', 'Indonesia', 'Assam', 'Spain']","['East Asia', 'South Asia', 'South Asia', 'Europe']",1,fritters
Na-ko-15,Indonesia,South Asia,What is the representative nourishing food in Indonesia?,Apa makanan bergizi yang mewakili Indonesia?,C,"['roast', 'rice', 'tempeh', 'ginseng']","['roast', 'ভাত', 'tempe', '人参']","['UK', 'Assam', 'Indonesia', 'China']","['Europe', 'South Asia', 'South Asia', 'East Asia']",2,tempeh
Na-ko-16,Indonesia,South Asia,Who is the most famous soccer player in Indonesia?,Siapa pemain sepak bola paling terkenal di Indonesia?,D,"['son heung-min', 'dhiraj singh', 'zagorakis', 'bambang pamungkas']","['손흥민', 'ধীৰজ সিং', 'Zαγοράκης', 'bambang pamungkas']","['South_Korea', 'Assam', 'Greece', 'Indonesia']","['East Asia', 'South Asia', 'Europe', 'South Asia']",3,bambang pamungkas
Na-ko-19,Indonesia,South Asia,Who is the most popular volleyball player in Indonesia?,Siapa pemain bola voli paling populer di Indonesia?,A,"['megawati', 'rafael pascual', 'abhijit bhattacharya', 'kim yeon-koung']","['megawati', 'rafael pascual', 'অভিজিত ভট্টাচাৰ্য', '김연경']","['Indonesia', 'Spain', 'Assam', 'South_Korea']","['South Asia', 'Europe', 'South Asia', 'East Asia']",0,megawati
Na-ko-22,Indonesia,South Asia,Which country is considered the biggest rival in soccer matches for Indonesia?,Negara mana yang dianggap sebagai rival terbesar dalam pertandingan sepak bola untuk Indonesia?,B,"['spain', 'malaysia', 'meghalaya', 'japan']","['spain', 'malaysia', 'মেঘাল\u200bয়', '일본']","['UK', 'Indonesia', 'Assam', 'South_Korea']","['Europe', 'South Asia', 'South Asia', 'East Asia']",1,malaysia
Na-ko-24,Indonesia,South Asia,What is the most commonly eaten food in sports stadiums while watching games in Indonesia?,Apa makanan yang paling sering dimakan di stadion olahraga saat menonton pertandingan di Indonesia?,C,"['popcorn', 'pizza', 'fritters', 'chips']","['爆米花', 'pizza', 'gorengan', 'চিপচ']","['China', 'Mexico', 'Indonesia', 'Assam']","['East Asia', 'North America', 'South Asia', 'South Asia']",2,fritters
Na-ko-25,Indonesia,South Asia,What are the typical sports played in Indonesia's school sports day?,Apa saja olahraga yang umum dimainkan pada hari olahraga di sekolah di Indonesia?,D,"['baseball', 'race', 'long jump', 'soccer']","['baseball', 'দৌৰ', '跳远', 'sepakbola']","['US', 'Assam', 'China', 'Indonesia']","['North America', 'South Asia', 'East Asia', 'South Asia']",3,soccer
Na-ko-26,Indonesia,South Asia,What are the popular sports among the middle-aged population in Indonesia?,Apa olahraga populer di kalangan penduduk usia paruh baya di Indonesia?,A,"['badminton', 'soccer', 'golf', 'cricket']","['badminton', 'fútbol', '골프', 'ক্ৰিকেট']","['Indonesia', 'Mexico', 'South_Korea', 'Assam']","['South Asia', 'North America', 'East Asia', 'South Asia']",0,badminton
Na-ko-29,Indonesia,South Asia,Who is the most famous swimmer in Indonesia?,Siapa perenang paling terkenal di Indonesia?,B,"['elvis ali hazarika', 'i gede siman sudartawa', 'park tae-hwan', 'Micahel Phelps']","['এলভিছ আলি হাজৰিকা', 'i gede siman sudartawa', '박태환', 'Micahel Phelps']","['Assam', 'Indonesia', 'South_Korea', 'US']","['South Asia', 'South Asia', 'East Asia', 'North America']",1,i gede siman sudartawa
Na-ko-30,Indonesia,South Asia,What is the most popular e-sports game in Indonesia?,Apa game e-sports paling populer di Indonesia?,C,"['honor of kings', 'dota 2', 'mobile legends', 'pubg']","['王者荣耀', 'dota 2', 'mobile legends', 'পাবজী']","['China', 'Azerbaijan', 'Indonesia', 'Assam']","['East Asia', 'Western Asia', 'South Asia', 'South Asia']",2,mobile legends
Na-ko-33,Indonesia,South Asia,What symbolic food do people from Indonesia eat on (Lunar) New Year?,Makanan simbolis apa yang biasa dimakan oleh orang-orang Indonesia pada Tahun Baru Imlek?,D,"['herb rice with fish', 'dumplings', 'snacks', 'noodles']","['fish', '饺子', 'জলপান', 'mie']","['Iran', 'China', 'Assam', 'Indonesia']","['Western Asia', 'East Asia', 'South Asia', 'South Asia']",3,noodles
Na-ko-37,Indonesia,South Asia,What is the most popular domestic vacation spot for people from Indonesia?,Apa tempat liburan domestik yang paling populer bagi orang-orang dari Indonesia?,A,"['bali', 'jeju island', 'guwahati', 'guba']","['bali', '제주도', 'গুৱাহাটী', 'Quba']","['Indonesia', 'South_Korea', 'Assam', 'Azerbaijan']","['South Asia', 'East Asia', 'South Asia', 'Western Asia']",0,bali
Na-ko-41,Indonesia,South Asia,What should you prepare as a condolence offering when attending a funeral in Indonesia?,Apa yang harus Anda siapkan sebagai tanda belasungkawa ketika menghadiri pemakaman di Indonesia?,B,"['condolence money', 'money in an envelope', 'bouquet', 'garland of flowers']","['부조금', 'uang dalam amplop', 'دسته گل', 'ফুল\u200bৰ মালা']","['South_Korea', 'Indonesia', 'Iran', 'Assam']","['East Asia', 'South Asia', 'Western Asia', 'South Asia']",1,money in an envelope
Na-ko-42,Indonesia,South Asia,What type of food is commonly provided at funeral parlors in Indonesia?,Jenis makanan apa yang biasanya disediakan di rumah duka di Indonesia?,C,"['fruit', 'boiled wheat', 'bread', 'coffee']","['ফল', 'κόλυβα', 'roti', 'café']","['Assam', 'Greece', 'Indonesia', 'Mexico']","['South Asia', 'Europe', 'South Asia', 'North America']",2,bread
Na-ko-43,Indonesia,South Asia,What do people do in Indonesia in the morning of the (Lunar) New Year?,Apa yang dilakukan orang-orang di Indonesia di pagi hari Tahun Baru Imlek?,D,"['sleep late', 'they eat', 'puja', 'visiting relatives']","['sleep late', 'τρώνε', 'পুজা ক\u200bৰে', 'bertamu']","['US', 'Greece', 'Assam', 'Indonesia']","['North America', 'Europe', 'South Asia', 'South Asia']",3,visiting relatives
Na-ko-45,Indonesia,South Asia,What is the most popular honeymoon destination in Indonesia?,Apa destinasi bulan madu paling populer di Indonesia?,A,"['bali', 'cancun', 'shillong', 'caribbean']","['bali', 'Cancún', 'শ্বিলঙ', 'caribe']","['Indonesia', 'Mexico', 'Assam', 'Spain']","['South Asia', 'North America', 'South Asia', 'Europe']",0,bali
Ne-ar-05,Indonesia,South Asia,What is the most important national holiday in Indonesia?,Apa hari libur nasional yang paling penting di Indonesia?,B,"['July 4th', 'eid al-fitr', 'christmas holiday', 'october 12 hispanic day']","['July 4th', 'idul fitri', 'বৰদিনৰ বন্ধ', '12 de octubre dia de la hispanidad']","['US', 'Indonesia', 'Assam', 'Spain']","['North America', 'South Asia', 'South Asia', 'Europe']",1,eid al-fitr
Ne-ar-11,Indonesia,South Asia,Where do people from Indonesia go to celebrate New Year's Day?,Kemana orang-orang dari Indonesia pergi untuk merayakan Tahun Baru?,C,"['picnic', 'celebrate at home with the family', 'house', 'family houses']","['বনভোজ খাবলৈ', 'celebran en casa con la familia', 'rumah', 'family houses']","['Assam', 'Mexico', 'Indonesia', 'UK']","['South Asia', 'North America', 'South Asia', 'Europe']",2,house
Ne-ar-20,Indonesia,South Asia,What is considered to be a secure job in Indonesia?,Apa yang dianggap sebagai pekerjaan yang aman di Indonesia?,D,"['government job', 'working at an established business', 'teaching', 'civil servant']","['চৰকাৰী চাকৰি', 'working at an established business', 'teaching', 'pegawai negeri sipil']","['Assam', 'US', 'UK', 'Indonesia']","['South Asia', 'North America', 'Europe', 'South Asia']",3,civil servant
Ne-ar-24,Indonesia,South Asia,Which city is the primary commercial hub in Indonesia?,Kota mana yang merupakan pusat komersial utama di Indonesia?,A,"['jakarta', 'baku', 'athens', 'guwahati']","['jakarta', 'Bakı', 'Αθήνα', 'গুৱাহাটী']","['Indonesia', 'Azerbaijan', 'Greece', 'Assam']","['South Asia', 'Western Asia', 'Europe', 'South Asia']",0,jakarta
