ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Kik-in-40,China,East Asia,Who is the most famous male badminton player in China?,中国最著名的男子羽毛球运动员是谁？,B,"['taufik hidayat', 'lin dan', 'yong-dae lee', 'oyebanji bello']","['taufik hidayat', '林丹', '이용대', 'oyebanji bello']","['Indonesia', 'China', 'South_Korea', 'Northern_Nigeria']","['South Asia', 'East Asia', 'East Asia', 'Africa']",1,lin dan
Kik-in-45,China,East Asia,What sports field facilities are usually available at schools in China?,在中国的学校通常有哪些运动场设施？,C,"['soccer field', 'soccer', 'basketball court', 'stadiums']","['futbol meydançası', '축구', '篮球馆', 'ملعب']","['Azerbaijan', 'South_Korea', 'China', 'Algeria']","['Western Asia', 'East Asia', 'East Asia', 'Africa']",2,basketball court
Na-ko-09,China,East Asia,What side dish is the most commonly served on a dining table in China?,在中国的餐桌上，最常见的配菜是什么？,D,"['kimchi', 'salad', 'soup', 'green vegetables']","['김치', 'السلطة', 'سوپ', '青菜']","['South_Korea', 'Algeria', 'Iran', 'China']","['East Asia', 'Africa', 'Western Asia', 'East Asia']",3,green vegetables
Na-ko-11,China,East Asia,What do people from China eat while watching a soccer game?,中国人在看足球比赛时吃什么？,A,"['potato chips', 'crisps', 'fried chicken', 'biscuit']","['薯片', 'kartof çipsi', '치킨', 'ብስኩት']","['China', 'Azerbaijan', 'South_Korea', 'Ethiopia']","['East Asia', 'Western Asia', 'East Asia', 'Africa']",0,potato chips
Na-ko-15,China,East Asia,What is the representative nourishing food in China?,中国有哪些代表性的滋补食物？,B,"['samgyetang', 'ginseng', 'injera', 'kebab']","['삼계탕', '人参', 'እንጀራ', 'کباب']","['South_Korea', 'China', 'Ethiopia', 'Iran']","['East Asia', 'East Asia', 'Africa', 'Western Asia']",1,ginseng
Na-ko-16,China,East Asia,Who is the most famous soccer player in China?,中国最著名的足球运动员是谁？,C,"['ahmad musa', 'son heung-min', 'wu lei', 'mahir emreli']","['ahmad musa', '손흥민', '武磊', 'Mahir Əmrəli']","['Northern_Nigeria', 'South_Korea', 'China', 'Azerbaijan']","['Africa', 'East Asia', 'East Asia', 'Western Asia']",2,wu lei
Na-ko-18,China,East Asia,What is the most common sport girls participate in during physical education classes in China?,在中国的体育课上，女生最常参与的运动是什么？,D,"['race', 'dodgeball', 'volleyball', 'basketball']","['Tsere', '피구', 'والیبال', '篮球']","['Northern_Nigeria', 'South_Korea', 'Iran', 'China']","['Africa', 'East Asia', 'Western Asia', 'East Asia']",3,basketball
Na-ko-24,China,East Asia,What is the most commonly eaten food in sports stadiums while watching games in China?,在中国的体育场馆里观看比赛时，最常吃的食物是什么？,A,"['popcorn', 'fried chicken', 'hot dog', 'pizza']","['爆米花', '치킨', 'χοτ ντογκ', 'pizza']","['China', 'South_Korea', 'Greece', 'Mexico']","['East Asia', 'East Asia', 'Europe', 'North America']",0,popcorn
Na-ko-25,China,East Asia,What are the typical sports played in China's school sports day?,在中国学校的运动会上通常会进行哪些体育项目？,B,"['soccer', 'long jump', 'baseball', 'race']","['ποδόσφαιρο', '跳远', 'baseball', '달리기']","['Greece', 'China', 'US', 'South_Korea']","['Europe', 'East Asia', 'North America', 'East Asia']",1,long jump
Na-ko-28,China,East Asia,Who is the most popular winter sports player in China?,谁是中国最受欢迎的冬季运动员？,C,"['jonathan soto', 'javier fernández', 'eileen gu', 'yuna kim']","['Jonathan Soto', 'javier fernández', '谷爱凌', '김연아']","['Mexico', 'Spain', 'China', 'South_Korea']","['North America', 'Europe', 'East Asia', 'East Asia']",2,eileen gu
Na-ko-29,China,East Asia,Who is the most famous swimmer in China?,中国最有名的游泳运动员是谁？,D,"['david meca', 'park tae-hwan', 'Micahel Phelps', 'sun yang']","['david meca', '박태환', 'Micahel Phelps', '孙杨']","['Spain', 'South_Korea', 'US', 'China']","['Europe', 'East Asia', 'North America', 'East Asia']",3,sun yang
Na-ko-30,China,East Asia,What is the most popular e-sports game in China?,中国最受欢迎的电子竞技游戏是什么？,A,"['honor of kings', 'fortnite', 'league of legends', 'fifa']","['王者荣耀', 'fortnite', '리그 오브 레전드', 'fifa']","['China', 'UK', 'South_Korea', 'Mexico']","['East Asia', 'Europe', 'East Asia', 'North America']",0,honor of kings
Na-ko-33,China,East Asia,What symbolic food do people from China eat on (Lunar) New Year?,中国人在（农历）新年期间吃什么具有象征意义的食物？,B,"['black eyed peas', 'dumplings', 'chinese cuisine', 'sliced rice cake soup']","['black eyed peas', '饺子', 'chinese cuisine', '떡국']","['US', 'China', 'UK', 'South_Korea']","['North America', 'East Asia', 'Europe', 'East Asia']",1,dumplings
Na-ko-37,China,East Asia,What is the most popular domestic vacation spot for people from China?,对中国人来说，最受欢迎的国内旅游景点是哪里？,C,"['guwahati', 'jeju island', 'great wall', 'halkidiki']","['গুৱাহাটী', '제주도', '长城', 'Χαλκιδική']","['Assam', 'South_Korea', 'China', 'Greece']","['South Asia', 'East Asia', 'East Asia', 'Europe']",2,great wall
Na-ko-39,China,East Asia,What is typically given as a congratulatory gesture when attending a friend's wedding in China?,在中国参加朋友的婚礼时，通常会送什么来表示祝贺？,D,"['throw rice', 'congratulatory money', 'money', 'red envelope']","['πετάνε ρύζι', '축의금', 'duit', '红包']","['Greece', 'South_Korea', 'Indonesia', 'China']","['Europe', 'East Asia', 'South Asia', 'East Asia']",3,red envelope
Na-ko-40,China,East Asia,"How long (in days) does a funeral typically last in China? (Provide Arabic numerals (e.g., 12) only.)",在中国，葬礼通常持续多少天？（只提供阿拉伯数字（例如，12）。）,A,"['7', '3', '2', '13']","['7', '3', '2', '13']","['China', 'South_Korea', 'Spain', 'Assam']","['East Asia', 'East Asia', 'Europe', 'South Asia']",0,7
Na-ko-41,China,East Asia,What should you prepare as a condolence offering when attending a funeral in China?,在中国参加葬礼时，你应该准备什么作为慰问品？,B,"['flowers', 'flower wreath', 'money in an envelope', 'condolence money']","['flores', '花圈', 'uang dalam amplop', '부조금']","['Spain', 'China', 'Indonesia', 'South_Korea']","['Europe', 'East Asia', 'South Asia', 'East Asia']",1,flower wreath
Na-ko-42,China,East Asia,What type of food is commonly provided at funeral parlors in China?,在中国的殡仪馆通常提供什么类型的食物？,C,"['sandwiches', 'fruit', 'ordinary meal', 'yukgaejang']","['sandwiches', 'ফল', '家常菜', '육개장']","['UK', 'Assam', 'China', 'South_Korea']","['Europe', 'South Asia', 'East Asia', 'East Asia']",2,ordinary meal
Na-ko-43,China,East Asia,What do people do in China in the morning of the (Lunar) New Year?,中国人在（农历）新年的早晨通常做些什么？,D,"['visiting relatives', 'sleep', ""new year's bow"", ""pay a new year's visit""]","['bertamu', 'sleep', '세배', '拜年']","['Indonesia', 'UK', 'South_Korea', 'China']","['South Asia', 'Europe', 'East Asia', 'East Asia']",3,pay a new year's visit
Na-ko-44,China,East Asia,When is the day with China's most severe nationwide traffic congestion?,中国全国范围内交通拥堵最严重的是哪一天？,A,"['lunar new year', ""new year's day"", 'first day of the national holiday', 'novruz']","['春节', 'Πρωτοχρονιά', '명절 첫날', 'novruz bayramı']","['China', 'Greece', 'South_Korea', 'Azerbaijan']","['East Asia', 'Europe', 'East Asia', 'Western Asia']",0,lunar new year
Na-ko-45,China,East Asia,What is the most popular honeymoon destination in China?,中国最受欢迎的蜜月旅行目的地是哪里？,B,"['santorini', 'sanya', 'kish island', 'jeju island']","['Σαντορίνη', '三亚', 'جزیره کیش', '제주도']","['Greece', 'China', 'Iran', 'South_Korea']","['Europe', 'East Asia', 'Western Asia', 'East Asia']",1,sanya
Ne-ar-05,China,East Asia,What is the most important national holiday in China?,中国最重要的国家节日是什么？,C,"['novruz', 'national liberation day of korea', 'lunar new year', 'october 12 hispanic day']","['Novruz bayramı', '광복절', '春节', '12 de octubre dia de la hispanidad']","['Azerbaijan', 'South_Korea', 'China', 'Spain']","['Western Asia', 'East Asia', 'East Asia', 'Europe']",2,lunar new year
Ne-ar-11,China,East Asia,Where do people from China go to celebrate New Year's Day?,中国人去哪里庆祝新年？,D,"[""to a relative's house"", ""grandfather's or grandmother's house"", 'east sea', 'home']","['a casa de un familiar', 'خانه ی پدربزرگ یا مادربزرگ', '동해 바다', '家里']","['Spain', 'Iran', 'South_Korea', 'China']","['Europe', 'Western Asia', 'East Asia', 'East Asia']",3,home
Ne-ar-24,China,East Asia,Which city is the primary commercial hub in China?,哪个城市是中国主要的商业中心？,A,"['shanghai', 'baku', 'london', 'seoul']","['上海', 'Bakı', 'london', '서울']","['China', 'Azerbaijan', 'UK', 'South_Korea']","['East Asia', 'Western Asia', 'Europe', 'East Asia']",0,shanghai
Ne-ar-25,China,East Asia,What is the industry that pays the best in China?,在中国，哪个行业的薪酬最高？,B,"['banking', 'lawyer', 'health care industry', 'oil industry']","['banking', '律师', '의료 산업', 'صنعت نفت']","['UK', 'China', 'South_Korea', 'Iran']","['Europe', 'East Asia', 'East Asia', 'Western Asia']",1,lawyer
Ne-ar-26,China,East Asia,What is the most famous public corporation in China?,中国最著名的上市公司是哪一家？,C,"['pemex (mexican petroleum)', 'korea electric power corporation', 'alibaba', 'assam gas company limited']","['PEMEX', '한국전력공사', '阿里巴巴', 'অসম গেছ কোম্পানী লিমিটেড']","['Mexico', 'South_Korea', 'China', 'Assam']","['North America', 'East Asia', 'East Asia', 'South Asia']",2,alibaba
Ne-ar-31,China,East Asia,What is the most famous dish in China?,中国最有名的菜是什么？,D,"['fried rice', 'kimchi', 'tacos', 'peking roast duck']","['nasi goreng', '김치', 'tacos', '北京烤鸭']","['Indonesia', 'South_Korea', 'Mexico', 'China']","['South Asia', 'East Asia', 'North America', 'East Asia']",3,peking roast duck
Ne-ar-32,China,East Asia,What do people usually have for breakfast in China?,在中国，人们通常早餐吃什么？,A,"['soy milk', 'eggs', 'rice', 'snacks']","['豆浆', 'eggs', '밥', 'জলপান']","['China', 'US', 'South_Korea', 'Assam']","['East Asia', 'North America', 'East Asia', 'South Asia']",0,soy milk
Ne-ar-36,China,East Asia,What is a typical festive meal in China?,中国的典型节日大餐是什么？,B,"['tumpeng rice', 'manchu han imperial feast', 'dak-kkochi', 'turkey']","['nasi tumpeng', '满汉全席', '닭꼬치', 'turkey']","['Indonesia', 'China', 'South_Korea', 'US']","['South Asia', 'East Asia', 'East Asia', 'North America']",1,manchu han imperial feast
Ne-ar-37,China,East Asia,Which fruit do people usually offer tourists/visitors from abroad in China?,在中国，人们通常会给来自国外的游客/访客提供哪种水果？,C,"['mango', 'pear', 'apple', 'pomegranate']","['mango', '배', '苹果', 'nar']","['Mexico', 'South_Korea', 'China', 'Azerbaijan']","['North America', 'East Asia', 'East Asia', 'Western Asia']",2,apple
Ne-ar-38,China,East Asia,Which food do people usually offer as charity in China?,在中国，人们通常慈善捐赠哪些食物？,D,"['sandwiches', 'rice', 'gheimeh', 'instant noodles']","['tortas', '밥', 'چلو خورشت قیمه', '方便面']","['Mexico', 'South_Korea', 'Iran', 'China']","['North America', 'East Asia', 'Western Asia', 'East Asia']",3,instant noodles
Ne-ar-39,China,East Asia,What is the cheapest fast food in China?,中国最便宜的快餐是什么？,A,"['steamed bun', 'hamburger', ""McDonald's"", 'doner kebab']","['包子', '햄버거', ""McDonald's"", 'dönər']","['China', 'South_Korea', 'US', 'Azerbaijan']","['East Asia', 'East Asia', 'North America', 'Western Asia']",0,steamed bun
Ne-ar-43,China,East Asia,What do people usually have with tea in China?,在中国，人们通常喝茶时会搭配什么？,B,"['sugar', 'biscuit', 'rice cake', 'sugar cube']","['sugar', '饼干', '떡', 'قند']","['US', 'China', 'South_Korea', 'Iran']","['North America', 'East Asia', 'East Asia', 'Western Asia']",1,biscuit
Ne-ar-44,China,East Asia,What do people have with coffee in China?,在中国，人们通常和咖啡一起喝些什么？,C,"['biscuit', 'sweets', 'cake', 'slice of cake']","['বিস্কুট', 'şirniyyat', '蛋糕', '조각케이크']","['Assam', 'Azerbaijan', 'China', 'South_Korea']","['South Asia', 'Western Asia', 'East Asia', 'East Asia']",2,cake
New-am-02,China,East Asia,What is the most popular traditional food in China?,中国最受欢迎的传统食物是什么？,D,"['duck with ash gourd', 'mixed rice', 'ghormeh sabzi', 'dumplings']","['হাঁহ আৰু কোমোৰা', '비빔밥', 'قرمه سبزی', '饺子']","['Assam', 'South_Korea', 'Iran', 'China']","['South Asia', 'East Asia', 'Western Asia', 'East Asia']",3,dumplings
New-am-15,China,East Asia,What food is usually prepared when mothers give birth in China?,在中国，母亲生孩子时通常会准备什么食物？,A,"['chicken soup', 'dairy dessert', 'miyuk guk', 'ginger tea']","['鸡汤', 'südlü şirniyyatlar', '미역국', 'teh jahe']","['China', 'Azerbaijan', 'South_Korea', 'Indonesia']","['East Asia', 'Western Asia', 'East Asia', 'South Asia']",0,chicken soup
New-am-27,China,East Asia,Who is the most popular female sportperson in China?,中国最受欢迎的女运动员是谁？,B,"['yuna kim', 'guo jingjing', 'elnaz rokabi', 'susi susanti']","['김연아', '郭晶晶', 'الناز رکابی', 'susi susanti']","['South_Korea', 'China', 'Iran', 'Indonesia']","['East Asia', 'East Asia', 'Western Asia', 'South Asia']",1,guo jingjing
New-am-41,China,East Asia,"In China, at which grade level do students take their first national-level examination?",在中国，学生们在哪个年级参加第一次全国性考试？,C,"['high school 3rd grade', 'primary', 'final year of high school', 'third grade of high school']","['고등학교 3학년', 'الابتدائي', '高三', 'τρίτη λυκείου']","['South_Korea', 'Algeria', 'China', 'Greece']","['East Asia', 'Africa', 'East Asia', 'Europe']",2,final year of high school
