ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Kik-in-37,Mexico,North America,What soccer teams in Mexico are famous for their intense rivalry? (e.g. ___ vs ___),¿Qué equipos de fútbol en México son famosos por su intensa rivalidad? (p. ej. ___ vs ___),A,"['chivas vs america', 'oil india duliajan vs assam state electricity board', 'mc algiers vs usm algiers', 'Sounders vs Timbers']","['chivas vs américa', 'অইল ইণ্ডিয়া দুলীয়াজান বনাম অসম ৰাজ্যিক বিদ্যুৎ পৰিষদ', 'مولودية العاصمة ضد اتحاد العاصمة', 'Sounders vs Timbers']","['Mexico', 'Assam', 'Algeria', 'US']","['North America', 'South Asia', 'Africa', 'North America']",0,chivas vs america
Kik-in-38,Mexico,North America,What are the names of soccer supporters in Mexico who are famous for their intense rivalry? (e.g. ___ vs ___),¿Cuáles son los nombres de los aficionados al fútbol en México que son famosos por su intensa rivalidad? (p. ej. ___ vs ___),B,"['chnaoua against the listeners', 'america vs chivas', 'USA vs MEX', 'bobotoh vs jakmania']","['شناوة ضد المسمعية', 'america vs chivas', 'USA vs MEX', 'bobotoh vs jakmania']","['Algeria', 'Mexico', 'US', 'Indonesia']","['Africa', 'North America', 'North America', 'South Asia']",1,america vs chivas
Kik-in-45,Mexico,North America,What sports field facilities are usually available at schools in Mexico?,¿Qué instalaciones de campos deportivos suelen estar disponibles en las escuelas de México?,C,"['soccer', 'badminton', 'soccer field', 'track and field']","['የእግር ኳስ ሜዳ', 'বেডমিন্টন', 'campo de futbol', 'track and field']","['Ethiopia', 'Assam', 'Mexico', 'US']","['Africa', 'South Asia', 'North America', 'North America']",2,soccer field
Na-ko-04,Mexico,North America,What is the preferred hangover cure food for people from Mexico?,¿Cuál es la comida preferida para curar la cruda de las personas en México?,D,"['soup', 'salt', 'shiro fitfit', 'seafood']","['soup', 'garam', 'ሽሮ ፍትፍት', 'mariscos']","['US', 'Indonesia', 'Ethiopia', 'Mexico']","['North America', 'South Asia', 'Africa', 'North America']",3,seafood
Na-ko-09,Mexico,North America,What side dish is the most commonly served on a dining table in Mexico?,¿Qué guarnición se sirve más comúnmente en una mesa de comedor en México?,A,"['beans', 'rice', 'mashed potatoes', 'pickle']","['frijoles', 'shinkafa', 'mashed potatoes', 'আচাৰ']","['Mexico', 'Northern_Nigeria', 'US', 'Assam']","['North America', 'Africa', 'North America', 'South Asia']",0,beans
Na-ko-11,Mexico,North America,What do people from Mexico eat while watching a soccer game?,¿Qué comen las personas de México mientras ven un partido de fútbol?,B,"['sugarcane', 'chips', 'hotdog', 'fritters']","['rake', 'papitas', 'hotdog', 'gorengan']","['Northern_Nigeria', 'Mexico', 'US', 'Indonesia']","['Africa', 'North America', 'North America', 'South Asia']",1,chips
Na-ko-15,Mexico,North America,What is the representative nourishing food in Mexico?,¿Cuál es el alimento nutritivo representativo en México?,C,"['soup', 'azerbaijani rice', 'corn', 'burger']","['الحساء', 'plov', 'maíz', 'burger']","['Algeria', 'Azerbaijan', 'Mexico', 'US']","['Africa', 'Western Asia', 'North America', 'North America']",2,corn
Na-ko-16,Mexico,North America,Who is the most famous soccer player in Mexico?,¿Quién es el futbolista más famoso de México?,D,"['rabah madjer', 'ali daei', 'lionel messi', 'javier hernandez']","['رابح ماجر', 'علي دايي', 'lionel messi', 'Javier Hernández']","['Algeria', 'Iran', 'US', 'Mexico']","['Africa', 'Western Asia', 'North America', 'North America']",3,javier hernandez
Na-ko-20,Mexico,North America,What sports event do people from Mexico passionately support the most in international competitions?,¿Qué evento deportivo apoyan con más pasión las personas de México en las competiciones internacionales?,A,"['football world cup', 'wrestling', 'soccer', 'running']","['mundial de futbol', 'güləş', 'soccer', 'ሩጫ']","['Mexico', 'Azerbaijan', 'US', 'Ethiopia']","['North America', 'Western Asia', 'North America', 'Africa']",0,football world cup
Na-ko-22,Mexico,North America,Which country is considered the biggest rival in soccer matches for Mexico?,¿Qué país se considera el mayor rival en partidos de fútbol para México?,B,"['mexico', 'argentina', 'kenya', 'korea']","['mexico', 'Argentina', 'ኬኒያ', 'کره']","['US', 'Mexico', 'Ethiopia', 'Iran']","['North America', 'North America', 'Africa', 'Western Asia']",1,argentina
Na-ko-24,Mexico,North America,What is the most commonly eaten food in sports stadiums while watching games in Mexico?,¿Cuál es la comida más consumida en los estadios deportivos mientras se ven partidos en México?,C,"['hotdogs', 'sugarcane', 'pizza', 'crisps']","['hotdogs', 'rake', 'pizza', 'çips']","['US', 'Northern_Nigeria', 'Mexico', 'Azerbaijan']","['North America', 'Africa', 'North America', 'Western Asia']",2,pizza
Na-ko-25,Mexico,North America,What are the typical sports played in Mexico's school sports day?,¿Cuáles son los deportes típicos que se juegan en el día del deporte escolar en México?,D,"['football', 'ball', 'baseball', 'soccer']","['فوتبال', 'Ƙwallon ƙafa', 'baseball', 'fútbol']","['Iran', 'Northern_Nigeria', 'US', 'Mexico']","['Western Asia', 'Africa', 'North America', 'North America']",3,soccer
Na-ko-28,Mexico,North America,Who is the most popular winter sports player in Mexico?,¿Quién es el deportista de deportes de invierno más popular en México?,A,"['jonathan soto', 'ginnis', 'eileen gu', 'shaun white']","['Jonathan Soto', 'Γκιννής', '谷爱凌', 'shaun white']","['Mexico', 'Greece', 'China', 'US']","['North America', 'Europe', 'East Asia', 'North America']",0,jonathan soto
Na-ko-29,Mexico,North America,Who is the most famous swimmer in Mexico?,¿Quién es el nadador más famoso de México?,B,"['david meca', 'fernanda gonzález', 'sun yang', 'Micahel Phelps']","['david meca', 'Fernanda González', '孙杨', 'Micahel Phelps']","['Spain', 'Mexico', 'China', 'US']","['Europe', 'North America', 'East Asia', 'North America']",1,fernanda gonzález
Na-ko-30,Mexico,North America,What is the most popular e-sports game in Mexico?,¿Cuál es el juego de e-sports más popular en México?,C,"['LoL', 'honor of kings', 'fifa', 'fortnite']","['LoL', '王者荣耀', 'fifa', 'fortnite']","['US', 'China', 'Mexico', 'UK']","['North America', 'East Asia', 'North America', 'Europe']",2,fifa
Na-ko-37,Mexico,North America,What is the most popular domestic vacation spot for people from Mexico?,¿Cuál es el destino turístico nacional más popular entre la gente de México?,D,"['halkidiki', 'florida', 'jeju island', 'cancun']","['Χαλκιδική', 'florida', '제주도', 'Cancún']","['Greece', 'US', 'South_Korea', 'Mexico']","['Europe', 'North America', 'East Asia', 'North America']",3,cancun
Na-ko-38,Mexico,North America,What is the most common wedding gift between bride and groom in Mexico?,¿Cuál es el regalo de boda más común entre novios en México?,A,"['dinner set', 'money', 'honeymoon travel', 'ring']","['vajillas', 'dinero', 'honeymoon travel', '반지']","['Mexico', 'Spain', 'US', 'South_Korea']","['North America', 'Europe', 'North America', 'East Asia']",0,dinner set
Na-ko-39,Mexico,North America,What is typically given as a congratulatory gesture when attending a friend's wedding in Mexico?,¿Qué se suele dar como gesto de felicitación al asistir a la boda de un amigo en México?,B,"['gift from the wedding list', 'wedding gift', 'gift', 'congratulatory money']","['gift from the wedding list', 'regalo de bodas', 'gift', '축의금']","['UK', 'Mexico', 'US', 'South_Korea']","['Europe', 'North America', 'North America', 'East Asia']",1,wedding gift
Na-ko-40,Mexico,North America,"How long (in days) does a funeral typically last in Mexico? (Provide Arabic numerals (e.g., 12) only.)","¿Cuánto tiempo (en días) dura típicamente un funeral en México? (Proporcione solo números arábigos (por ejemplo, 12).)",C,"['13', '7', '2', '1']","['13', '7', '2', '1']","['Assam', 'China', 'Mexico', 'US']","['South Asia', 'East Asia', 'North America', 'North America']",2,2
Na-ko-41,Mexico,North America,What should you prepare as a condolence offering when attending a funeral in Mexico?,¿Qué deberías preparar como ofrenda de condolencia al asistir a un funeral en México?,D,"['money in an envelope', 'flower wreath', 'flowers', 'a flower wreath']","['uang dalam amplop', '花圈', 'flowers', 'corona de flores']","['Indonesia', 'China', 'US', 'Mexico']","['South Asia', 'East Asia', 'North America', 'North America']",3,a flower wreath
Na-ko-42,Mexico,North America,What type of food is commonly provided at funeral parlors in Mexico?,¿Qué tipo de comida se ofrece comúnmente en las funerarias en México?,A,"['coffee', 'finger foods', 'fruit', 'yukgaejang']","['café', 'finger foods', 'ফল', '육개장']","['Mexico', 'US', 'Assam', 'South_Korea']","['North America', 'North America', 'South Asia', 'East Asia']",0,coffee
Na-ko-43,Mexico,North America,What do people do in Mexico in the morning of the (Lunar) New Year?,¿Qué hacen las personas en México en la mañana del Año Nuevo (Lunar)?,B,"['visiting relatives', 'eat the leftovers from the previous night', 'sleep late', ""new year's bow""]","['bertamu', 'comer recalentado', 'sleep late', '세배']","['Indonesia', 'Mexico', 'US', 'South_Korea']","['South Asia', 'North America', 'North America', 'East Asia']",1,eat the leftovers from the previous night
Na-ko-44,Mexico,North America,When is the day with Mexico's most severe nationwide traffic congestion?,¿Cuándo es el día con la congestión de tráfico más severa a nivel nacional en México?,C,"['novruz', 'labor day', 'monday', 'lunar new year']","['novruz bayramı', 'labor day', 'lunes', '春节']","['Azerbaijan', 'US', 'Mexico', 'China']","['Western Asia', 'North America', 'North America', 'East Asia']",2,monday
Na-ko-45,Mexico,North America,What is the most popular honeymoon destination in Mexico?,¿Cuál es el destino de luna de miel más popular en México?,D,"['sanya', 'kish island', 'las vegas', 'cancun']","['三亚', 'جزیره کیش', 'las vegas', 'Cancún']","['China', 'Iran', 'US', 'Mexico']","['East Asia', 'Western Asia', 'North America', 'North America']",3,cancun
Ne-ar-05,Mexico,North America,What is the most important national holiday in Mexico?,¿Cuál es la fiesta nacional más importante en México?,A,"['independence day', 'national liberation day of korea', 'novruz', 'July 4th']","['día de la independencia', '광복절', 'Novruz bayramı', 'July 4th']","['Mexico', 'South_Korea', 'Azerbaijan', 'US']","['North America', 'East Asia', 'Western Asia', 'North America']",0,independence day
Ne-ar-11,Mexico,North America,Where do people from Mexico go to celebrate New Year's Day?,¿A dónde va la gente de México para celebrar el Año Nuevo?,B,"['shopping', 'celebrate at home with the family', 'east sea', ""grandfather's or grandmother's house""]","['shopping', 'celebran en casa con la familia', '동해 바다', 'خانه ی پدربزرگ یا مادربزرگ']","['US', 'Mexico', 'South_Korea', 'Iran']","['North America', 'North America', 'East Asia', 'Western Asia']",1,celebrate at home with the family
Ne-ar-20,Mexico,North America,What is considered to be a secure job in Mexico?,¿Qué se considera un empleo seguro en México?,C,"['working at an established business', 'waiter', 'a job in the government', 'government job']","['working at an established business', 'σερβιτόρος', 'un empleo en el gobierno', 'চৰকাৰী চাকৰি']","['US', 'Greece', 'Mexico', 'Assam']","['North America', 'Europe', 'North America', 'South Asia']",2,a job in the government
Ne-ar-24,Mexico,North America,Which city is the primary commercial hub in Mexico?,¿Cuál ciudad es el principal centro comercial en México?,D,"['jakarta', 'athens', 'nyc', 'monterrey']","['jakarta', 'Αθήνα', 'nyc', 'Monterrey']","['Indonesia', 'Greece', 'US', 'Mexico']","['South Asia', 'Europe', 'North America', 'North America']",3,monterrey
Ne-ar-26,Mexico,North America,What is the most famous public corporation in Mexico?,¿Cuál es la corporación pública más famosa de México?,A,"['pemex (mexican petroleum)', 'microsoft', 'correos', 'assam gas company limited']","['PEMEX', 'microsoft', 'correos', 'অসম গেছ কোম্পানী লিমিটেড']","['Mexico', 'US', 'Spain', 'Assam']","['North America', 'North America', 'Europe', 'South Asia']",0,pemex (mexican petroleum)
Ne-ar-31,Mexico,North America,What is the most famous dish in Mexico?,¿Cuál es el platillo más famoso de México?,B,"['hamburger', 'tacos', 'fried rice', 'paella']","['hamburger', 'tacos', 'nasi goreng', 'paella']","['US', 'Mexico', 'Indonesia', 'Spain']","['North America', 'North America', 'South Asia', 'Europe']",1,tacos
Ne-ar-32,Mexico,North America,What do people usually have for breakfast in Mexico?,¿Qué suelen desayunar las personas en México?,C,"['snacks', 'eggs', 'chilaquiles', 'cereal']","['জলপান', 'eggs', 'chilaquiles', 'cereal']","['Assam', 'US', 'Mexico', 'UK']","['South Asia', 'North America', 'North America', 'Europe']",2,chilaquiles
Ne-ar-34,Mexico,North America,What is typically indispensable in meals in Mexico?,¿Qué es típicamente indispensable en las comidas en México?,D,"['potatoes', 'chili paste', 'salt', 'tortillas']","['potatoes', 'sambal', 'salt', 'tortillas']","['US', 'Indonesia', 'UK', 'Mexico']","['North America', 'South Asia', 'Europe', 'North America']",3,tortillas
Ne-ar-36,Mexico,North America,What is a typical festive meal in Mexico?,¿Cuál es una comida festiva típica en México?,A,"['pozole', 'azerbaijani rice', 'turkey', 'roast meat']","['pozole', 'plov', 'turkey', 'κρέας ψητό']","['Mexico', 'Azerbaijan', 'US', 'Greece']","['North America', 'Western Asia', 'North America', 'Europe']",0,pozole
Ne-ar-37,Mexico,North America,Which fruit do people usually offer tourists/visitors from abroad in Mexico?,¿Qué fruta suelen ofrecer a los turistas/visitantes del extranjero en México?,B,"['apple', 'mango', 'green plum', 'watermelon']","['apple', 'mango', 'گوجه سبز', 'καρπούζι']","['US', 'Mexico', 'Iran', 'Greece']","['North America', 'North America', 'Western Asia', 'Europe']",1,mango
